,Unnamed: 0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,depend
756,757,1.0,50.0,4.0,1.0,2.0,0.0,3.0,5.5,78.3,36.8,24.4,1.0,30.0,27.4,0.0,2.0,1.5,9.0,728.6,10.4,4.4,106.0,1.8,0.66,0.25,0.14,0.77,0.065,0.125,0.85,0.28,0.055,1.0,30.0,1.0,29.3,0.0,1.0,1.0,1.0,0
757,758,1.0,50.0,3.0,0.0,4.0,0.0,0.0,4.0,28.9,28.7,7.2,0.0,26.0,9.9,1.0,0.0,1.7,7.0,329.35,16.0,4.1,49.0,1.4,0.57,0.0,0.08,0.57,0.07,0.0,0.5,0.25,0.565,0.0,26.0,1.5,9.9,1.0,1.0,1.0,0.68,0
758,759,0.0,57.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,8.4,0.0,1.0,2.0,5.0,82.7,31.3,10.3,4.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,10.9,0.0,0.0,1.0,1.0,0
759,760,1.0,58.0,3.0,0.0,2.0,0.0,0.0,3.0,13.8,5.0,4.6,0.0,5.0,5.9,0.0,6.0,1.6,10.0,502.6,10.0,7.5,40.0,4.1,0.2,0.0,0.02,0.3,0.02,0.33,0.0,0.0,0.455,0.0,5.0,1.0,5.9,0.0,1.0,1.0,1.0,0
760,761,1.0,69.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.2,0.0,3.0,1.9,13.0,1072.8,10.7,4.2,52.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.18,0.0,42.0,3.5,11.9,0.0,0.0,0.5,0.43,0
761,762,1.0,35.0,4.0,1.5,3.0,1.0,0.0,0.0,0.0,0.0,7.15,0.0,50.0,12.7,0.0,5.0,1.7,84.0,2552.3,16.4,3.1,458.0,2.1,0.47,0.015,0.0,0.0,0.0,0.0,0.58,0.495,0.5,1.0,134.0,5.0,37.9,0.5,2.0,0.37,0.33,0
762,763,0.0,35.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.4,0.5,9.0,2.5,14.0,588.7,18.25,9.1,25.0,1.75,0.14,0.0,0.0,0.0,0.005,0.0,1.0,1.0,0.075,0.0,1.0,1.0,1.4,0.0,0.5,1.0,1.0,0
763,764,1.0,47.0,3.0,1.0,1.0,0.0,0.0,2.0,3.3,3.0,1.6,0.0,2.0,0.2,0.0,2.0,1.2,10.0,201.3,5.6,2.2,70.0,2.3,0.1,0.0,0.01,0.2,0.01,0.0,0.0,0.5,0.2,0.0,4.0,1.5,0.8,0.0,0.0,0.5,0.25,0
764,765,1.0,38.0,4.0,1.0,2.0,0.0,0.0,2.0,5.3,4.0,2.6,0.0,1.0,0.2,0.5,3.0,1.4,13.0,493.4,8.9,3.5,96.0,1.6,0.46,0.0,0.0,0.15,0.01,0.0,0.5,0.5,0.35,0.0,1.0,1.5,0.2,0.0,0.0,0.785,0.55,0
765,766,0.0,50.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.3,0.0,2.0,1.3,6.0,175.8,7.7,11.7,11.0,1.5,0.66,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08,0.0,45.0,3.0,55.4,0.0,0.5,0.51,0.4,0
766,767,1.0,61.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.1,0.0,0.0,6.4,130.0,4852.8,16.8,12.3,61.0,1.0,0.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13,1.0,108.0,3.0,60.2,1.0,1.0,0.19,0.26,0
767,768,0.0,46.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.6,0.0,2.0,1.7,11.0,216.9,7.2,4.0,29.0,1.8,0.54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,42.0,1.5,35.1,0.0,2.0,0.42,0.67,0
768,769,0.0,46.5,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.9,0.0,6.0,2.0,13.0,706.4,17.2,9.3,42.0,3.3,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.71,0.0,18.0,1.0,18.5,1.0,2.0,1.0,1.0,0
769,770,1.0,41.0,3.0,1.0,5.0,0.5,0.0,2.0,3.0,6.5,1.5,0.0,4.0,0.9,0.0,0.0,1.0,1.0,32.3,5.1,3.2,10.0,1.0,1.0,0.0,0.25,1.0,0.09,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.3,1.0,1.0,0.8,1.0,0
770,771,1.0,24.0,3.0,1.0,2.0,0.0,0.0,3.0,26.1,22.6,8.7,0.0,7.0,0.1,0.0,0.0,1.3,4.0,123.2,14.1,5.1,18.0,1.0,1.0,0.0,0.2,0.75,0.21,0.66,0.33,0.0,0.055,0.0,2.0,1.0,0.1,0.0,1.0,1.0,1.0,0
771,772,0.5,44.0,5.0,2.0,2.0,0.0,0.0,4.0,27.6,15.55,6.9,0.0,3.0,2.1,0.0,2.0,1.5,7.0,213.0,7.9,4.5,31.0,1.7,0.42,0.0,0.13,0.57,0.12,0.0,0.5,0.5,0.57,0.0,7.0,2.0,8.3,0.0,0.0,0.42,1.0,0
772,773,1.0,47.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,0.0,2.0,1.3,23.0,1067.1,9.4,2.0,84.5,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,56.0,7.0,6.7,0.0,0.0,0.07,0.07,0
773,774,0.5,24.0,2.0,1.0,3.0,0.0,0.0,10.0,57.5,6.4,5.7,0.0,9.0,6.6,1.0,0.0,2.1,20.0,1838.6,12.3,5.8,109.0,2.6,0.35,0.0,0.02,0.5,0.03,0.0,0.0,0.3,0.6,0.0,124.0,1.0,6.6,1.0,0.0,1.0,0.605,0
774,775,1.0,42.5,2.5,2.0,2.0,0.0,0.0,8.0,33.6,9.0,4.2,0.0,2.0,0.3,1.0,0.0,1.5,3.0,51.2,11.0,4.2,8.0,1.3,0.66,0.0,0.8,1.0,0.65,0.0,0.37,0.25,0.0,0.0,2.0,1.0,0.3,0.0,0.0,1.0,1.0,0
775,776,1.0,48.0,4.0,1.0,1.0,0.0,0.0,14.0,200.0,22.0,14.2,1.0,22.0,15.8,0.0,0.0,1.4,3.0,111.3,14.1,15.9,5.0,1.0,0.625,0.0,1.0,1.0,1.0,0.14,0.35,0.21,1.0,1.0,20.0,2.0,15.8,1.0,0.5,1.0,1.0,0
776,777,1.0,54.0,4.0,1.0,2.0,0.0,0.0,2.0,5.35,6.0,1.6,0.0,30.0,11.45,0.0,0.0,1.5,4.0,41.7,5.7,1.7,15.0,2.2,0.0,0.0,0.08,0.5,0.05,0.0,0.5,0.0,0.75,0.0,30.0,1.0,13.4,0.0,1.0,1.0,1.0,0
777,778,1.0,38.0,5.0,2.0,2.0,0.0,1.0,6.0,37.9,17.8,6.3,1.0,116.0,44.1,1.0,33.0,2.6,112.0,4543.2,12.3,3.4,503.0,3.3,0.26,0.03,0.0,0.05,0.0,0.0,0.33,0.33,0.28,1.0,216.0,5.0,55.7,0.0,2.0,0.715,0.79,0
778,779,1.0,47.0,4.0,0.0,4.0,1.0,0.0,4.0,28.3,18.6,7.0,0.0,16.0,4.8,1.0,0.0,1.5,5.0,291.0,15.45,4.6,41.0,1.7,0.42,0.0,0.06,0.57,0.09,0.0,0.25,0.0,0.42,0.0,19.5,2.0,13.1,1.0,0.0,0.44,0.36,0
779,780,1.0,31.0,3.0,1.0,4.0,1.0,0.0,9.0,47.4,11.8,5.2,0.0,18.0,15.0,1.0,6.0,1.2,13.0,254.6,6.7,3.1,84.0,2.0,0.56,0.0,0.14,0.69,0.265,0.11,1.0,0.55,0.205,0.0,18.0,1.0,15.0,0.0,1.0,1.0,1.0,0
780,781,1.0,28.0,3.0,1.0,2.0,0.0,1.0,13.0,166.1,25.4,12.7,1.0,75.0,32.2,1.0,0.0,1.3,14.0,833.7,20.0,7.0,85.0,1.2,0.78,1.0,0.14,0.92,0.19,0.0,0.07,0.0,0.14,1.0,284.0,9.0,96.8,1.0,0.0,0.235,0.33,0
781,782,0.0,36.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,4.4,0.0,5.0,2.1,58.0,1671.8,12.0,5.6,136.0,2.1,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,7.0,1.0,4.4,0.5,0.0,1.0,1.0,0
782,783,0.5,41.0,3.0,0.0,4.0,1.0,0.0,2.0,1.6,3.5,0.8,0.0,8.0,0.9,0.0,1.0,1.9,18.0,391.5,24.2,6.6,31.0,1.5,0.55,0.0,0.0,0.11,0.0,1.0,0.75,0.0,0.385,0.0,8.0,1.0,0.9,0.0,1.5,1.0,1.0,0
783,784,1.0,48.0,2.0,1.0,4.0,1.0,0.0,10.0,85.5,8.8,8.5,0.0,14.0,5.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,14.0,1.0,5.8,1.0,1.0,1.0,1.0,0
784,785,1.0,28.0,3.0,1.0,2.0,0.0,0.0,4.0,22.5,10.5,5.6,1.0,112.0,25.5,0.0,1.0,1.2,8.0,1592.1,19.1,11.8,105.0,2.5,0.25,0.0,0.01,0.5,0.01,0.0,0.25,0.0,1.0,1.0,190.0,5.0,53.3,1.0,1.0,0.58,0.47,0
785,786,0.0,41.0,3.0,0.0,4.0,1.0,0.0,2.0,1.6,3.5,0.8,0.0,27.0,3.4,0.0,1.0,1.9,18.0,391.5,24.2,6.6,31.0,1.5,0.55,0.0,0.0,0.11,0.0,1.0,0.5,0.0,0.11,0.0,27.0,1.0,3.4,0.0,1.0,1.0,1.0,0
786,787,1.0,35.0,4.0,1.0,3.0,1.0,0.0,4.0,36.6,31.75,9.1,0.0,56.0,23.9,1.0,0.0,1.4,12.0,297.0,31.7,6.3,33.0,1.5,0.5,0.0,0.045,0.33,0.12,0.0,0.5,0.25,0.25,0.0,160.0,3.0,42.7,1.0,2.0,0.35,0.55,0
787,788,0.5,59.0,3.0,2.0,3.0,0.0,1.0,3.0,29.7,22.6,9.9,0.0,13.0,7.8,1.0,2.0,1.9,3.0,113.4,11.0,4.2,14.0,2.7,0.25,0.5,0.22,0.75,0.26,0.0,0.66,0.33,1.0,0.0,13.0,1.0,7.8,1.0,0.0,1.0,1.0,0
788,789,1.0,54.5,3.0,0.0,3.0,1.0,0.0,8.0,39.7,9.5,4.9,0.0,10.0,6.9,1.0,2.0,1.8,19.0,634.2,10.1,4.1,81.0,4.7,0.26,0.0,0.18,0.42,0.06,0.0,0.12,0.12,0.0,0.0,10.0,1.0,6.9,0.0,0.0,1.0,1.0,0
789,790,1.0,31.0,5.0,2.0,1.5,0.0,0.0,4.0,14.4,13.7,3.6,0.0,11.0,2.4,0.0,0.0,1.9,37.0,703.4,15.5,3.2,128.5,1.4,0.67,0.0,0.01,0.16,0.02,0.0,0.5,0.25,0.69,1.0,58.0,5.0,24.1,0.0,0.0,0.16,0.09,0
790,791,1.0,35.0,4.0,1.0,3.0,1.0,1.0,5.5,100.8,44.5,23.95,0.0,40.0,9.2,0.0,0.0,1.5,13.0,415.3,10.7,5.6,56.0,1.65,0.46,1.0,0.2,0.69,0.24,0.11,0.44,0.22,0.64,0.0,59.0,4.0,21.5,0.0,2.0,0.67,0.42,0
791,792,1.0,35.0,4.0,1.0,3.0,1.0,1.0,9.0,100.8,44.5,11.2,0.0,29.0,8.5,0.0,0.0,1.3,13.0,415.3,10.7,5.6,56.0,1.7,0.46,1.0,0.2,0.615,0.24,0.11,0.44,0.22,0.46,0.0,48.0,4.0,22.15,0.0,2.0,0.6,0.4,0
792,793,1.0,69.0,2.0,0.0,1.0,0.0,1.0,4.0,22.4,14.2,5.6,0.0,3.0,0.0,0.0,3.0,1.9,17.0,442.5,10.7,4.0,55.0,3.5,0.0,0.33,0.04,0.23,0.05,0.0,0.5,0.25,0.17,0.5,17.0,3.0,4.8,0.0,0.0,0.17,0.0,0
793,794,0.0,59.0,4.0,1.0,2.0,0.0,3.0,12.0,155.2,20.0,12.9,1.0,29.0,30.4,1.0,4.0,2.3,12.0,372.2,13.2,8.2,19.0,1.4,0.58,0.75,0.4,1.0,0.41,0.08,0.58,0.08,0.0,1.0,22.5,1.0,30.4,0.0,0.0,1.0,1.0,0
794,795,0.0,50.0,4.0,2.0,1.5,0.0,0.0,2.0,7.3,3.0,3.6,0.0,6.0,2.5,0.0,0.0,3.2,4.5,517.5,14.9,5.3,30.0,2.15,0.68,0.0,0.0,0.06,0.01,0.0,0.5,0.5,0.49,0.0,6.0,1.5,2.5,0.5,1.5,1.0,1.0,0
795,796,0.0,49.5,4.0,0.0,2.0,0.0,0.0,1.5,4.3,9.0,1.4,0.0,12.0,3.3,0.0,10.0,1.8,17.0,663.9,15.0,3.0,120.0,2.2,0.47,0.0,0.0,0.14,0.0,0.0,0.0,0.33,0.455,0.0,75.0,3.0,18.3,1.0,0.0,0.16,0.18,0
796,797,0.0,59.0,4.0,1.0,2.0,0.0,1.0,9.0,94.6,17.1,10.5,1.0,28.0,19.2,0.0,0.0,1.0,1.0,20.2,12.6,6.7,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.55,0.11,0.375,1.0,28.0,1.0,19.2,0.0,2.0,1.0,1.0,0
797,798,0.0,40.0,4.0,2.0,4.0,1.0,6.0,10.0,202.9,25.7,20.2,1.0,67.0,71.3,1.0,1.0,1.2,2.0,173.1,19.6,11.5,12.0,3.5,0.0,1.0,0.87,1.0,1.0,0.0,0.7,0.5,0.75,1.0,70.0,2.0,71.6,1.0,2.0,0.95,0.99,0
798,799,0.0,28.0,3.0,1.0,2.0,0.0,2.0,23.0,95.7,14.7,4.1,1.0,80.0,18.0,1.0,2.0,1.1,4.0,29.6,5.2,1.6,16.0,1.5,0.5,1.0,1.0,1.0,1.0,0.34,0.3,0.13,0.375,1.0,80.0,1.0,16.05,1.0,1.0,1.0,1.0,0
799,800,0.0,40.0,2.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.35,14.0,568.0,10.0,5.5,73.0,2.4,0.42,0.0,0.0,0.0,0.0,0.0,0.415,1.0,0.115,0.0,1.0,1.5,0.0,0.0,1.0,1.0,0.55,0
800,801,0.0,51.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.3,0.0,10.0,1.8,25.0,781.0,15.1,3.1,134.0,2.3,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,9.0,1.0,1.3,0.0,0.0,1.0,1.0,0
801,802,0.0,59.0,4.0,1.0,2.0,0.0,0.0,4.0,33.7,14.2,8.4,1.0,19.0,25.3,0.0,1.0,1.3,2.0,90.7,18.5,11.3,6.0,2.0,0.0,0.0,0.38,1.0,0.37,0.0,0.5,0.25,0.125,1.0,19.0,1.0,25.3,0.0,0.0,1.0,1.0,0
802,803,0.0,41.0,3.0,0.0,4.0,1.0,0.0,2.0,1.6,3.5,0.8,0.0,40.0,8.7,0.5,1.0,1.9,18.0,391.5,24.2,6.6,31.0,1.5,0.55,0.0,0.0,0.11,0.0,1.0,0.5,0.0,0.11,0.0,40.0,1.0,8.7,0.0,1.0,1.0,1.0,0
803,804,0.0,56.0,3.5,1.0,2.0,0.0,3.0,12.0,155.2,13.25,12.9,1.0,17.0,13.05,1.0,4.0,2.3,12.0,291.35,13.2,8.2,19.0,1.4,0.58,0.2,0.4,1.0,0.41,0.08,0.58,0.08,0.0,1.0,17.0,1.0,21.2,0.0,0.0,1.0,1.0,0
804,805,1.0,53.0,5.0,2.0,3.0,0.0,0.0,5.0,39.3,14.0,7.8,0.0,12.0,11.4,0.0,2.0,1.3,6.0,151.2,11.2,5.8,19.0,2.2,0.4,0.0,0.23,1.0,0.25,0.0,0.6,0.2,1.0,0.0,10.5,1.0,11.4,1.0,0.0,1.0,1.0,0
805,806,1.0,48.0,5.0,1.0,4.0,0.0,0.0,2.0,70.0,5.5,2.0,0.0,7.0,1.5,1.0,2.0,1.2,14.0,852.8,8.9,3.3,199.0,4.6,0.385,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.35,0.0,17.0,2.0,5.2,0.0,0.0,0.41,0.28,0
806,807,1.0,42.0,3.0,1.0,2.0,0.0,0.0,3.0,0.1,2.0,0.0,0.0,1.0,0.0,0.0,1.5,1.5,52.0,1613.3,24.0,6.5,156.0,1.7,0.59,0.0,0.0,0.05,0.0,0.0,0.0,0.66,0.37,0.0,58.0,4.0,19.0,1.0,0.0,0.01,0.0,0
807,808,1.0,42.0,5.0,1.0,2.0,0.0,0.0,7.0,45.9,11.85,3.4,0.0,53.0,19.8,1.0,1.0,1.2,8.0,313.3,9.1,5.5,45.0,1.2,0.75,0.0,0.08,0.87,0.07,0.0,0.42,0.28,0.12,0.0,53.0,1.0,19.8,1.0,1.0,1.0,1.0,0
808,809,0.0,40.0,4.0,2.0,4.0,1.0,6.0,10.0,202.9,25.7,20.2,1.0,107.0,101.9,1.0,1.0,1.2,2.0,173.1,19.6,11.5,12.0,3.5,0.0,1.0,0.87,1.0,1.0,0.0,0.7,0.5,0.25,1.0,130.0,9.0,117.4,1.0,2.0,0.82,0.84,0
809,810,0.0,21.0,5.0,1.0,3.0,0.0,0.0,4.0,4.2,5.7,1.0,1.0,30.0,12.9,1.0,1.0,5.3,38.0,800.1,13.5,7.4,20.0,1.0,1.0,0.0,0.01,0.1,0.0,0.0,0.25,0.25,0.21,1.0,37.0,2.0,13.9,0.0,2.0,0.81,0.92,0
810,811,0.0,44.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.9,0.0,3.0,2.0,18.5,474.7,7.8,8.55,48.5,1.8,0.38,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.52,0.0,13.0,1.0,6.9,0.0,0.5,1.0,1.0,0
811,812,0.0,49.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,9.8,0.0,0.0,1.5,19.0,507.9,5.8,3.1,107.0,2.4,0.42,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,1.0,35.0,2.0,22.8,1.0,0.0,0.34,0.42,0
812,813,0.0,33.0,3.0,1.0,1.0,0.0,0.0,7.0,20.2,14.4,6.1,0.0,12.0,1.1,0.0,1.0,1.3,16.0,218.3,8.3,3.2,49.0,1.5,0.68,0.0,0.17,0.43,0.19,0.14,0.42,0.28,0.31,0.0,12.0,1.0,1.1,0.0,0.5,1.0,1.0,0
813,814,1.0,51.0,2.0,1.0,1.0,0.0,0.0,7.0,51.3,11.1,7.3,0.0,11.0,2.8,0.0,0.0,1.8,33.0,869.6,6.9,3.1,144.0,2.9,0.54,0.0,0.04,0.21,0.05,0.285,0.42,0.0,0.3,0.0,11.0,1.0,2.8,0.0,1.0,1.0,1.0,0
814,815,0.0,49.0,2.0,2.0,1.0,0.0,1.0,4.0,33.3,8.5,8.3,0.0,1.0,8.65,1.0,0.0,1.3,8.0,230.7,6.3,3.4,49.0,2.4,0.25,1.0,0.08,0.5,0.14,0.0,0.5,0.25,0.33,0.0,31.0,5.0,15.8,1.0,0.0,0.03,0.5,0
815,816,0.0,62.0,4.0,1.0,2.0,0.0,0.0,4.0,34.3,13.6,8.5,0.0,3.5,9.7,0.0,3.0,1.3,7.0,53.6,10.05,1.8,22.0,1.8,0.57,0.0,0.15,0.57,0.265,0.0,0.25,0.5,0.0,1.0,62.0,3.0,41.8,1.0,0.0,0.06,0.535,0
816,817,0.0,24.0,2.0,1.0,3.0,0.0,0.0,10.0,57.5,6.4,5.7,0.0,10.0,6.9,1.0,2.5,2.05,20.0,1838.6,12.3,7.7,77.0,2.6,0.35,0.0,0.02,0.5,0.03,0.0,0.0,0.25,0.335,0.0,65.0,5.0,46.2,1.0,0.0,0.15,0.14,0
817,818,1.0,37.0,3.0,2.0,1.0,0.0,0.0,6.0,12.55,9.45,4.1,0.0,2.0,0.8,0.0,0.0,1.35,9.0,136.8,9.3,3.6,22.0,1.6,0.415,0.0,0.125,0.66,0.18,0.25,0.33,1.0,0.11,0.0,4.0,2.0,2.6,0.5,1.0,0.4,0.3,0
818,819,1.0,51.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,0.0,0.0,1.7,25.0,617.4,6.5,2.9,119.0,3.2,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,3.0,1.0,0.7,0.0,0.0,1.0,1.0,0
819,820,0.0,51.0,2.0,0.0,1.0,0.0,0.0,5.0,25.7,6.8,5.1,1.0,79.0,47.9,0.0,1.0,1.5,14.0,411.7,8.2,3.9,65.0,2.5,0.42,0.0,0.03,0.35,0.06,0.0,0.4,0.2,0.0,1.0,91.0,3.0,53.2,0.0,0.0,0.86,0.9,0
820,821,1.0,62.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.6,0.0,5.0,3.1,18.0,387.4,9.3,5.8,21.0,1.4,0.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,7.0,1.0,6.6,0.0,2.0,1.0,1.0,0
821,822,0.5,58.0,4.0,1.5,2.0,0.0,0.0,3.0,19.7,7.3,4.5,0.0,17.0,12.9,0.0,5.0,1.6,17.5,390.3,8.8,5.0,46.0,2.1,0.37,0.0,0.03,0.18,0.05,0.165,0.33,0.33,0.37,0.0,17.0,1.0,12.9,0.0,1.5,1.0,1.0,0
822,823,0.0,21.0,5.0,1.0,3.0,0.0,0.0,4.0,4.2,5.7,1.0,1.0,29.0,12.6,1.0,1.0,5.3,38.0,800.1,13.5,7.4,20.0,1.0,1.0,0.0,0.01,0.1,0.0,0.0,0.25,0.25,0.21,1.0,36.0,2.0,13.5,0.0,1.5,0.8,0.93,0
823,824,1.0,35.0,3.5,1.0,3.0,1.0,1.0,14.0,57.3,35.4,8.9,0.0,1.0,0.0,0.5,0.0,1.2,20.0,661.5,20.5,4.1,32.5,1.9,0.5,1.0,0.15,0.7,0.19,0.14,0.42,0.28,0.4,0.0,114.0,2.0,20.4,0.0,0.0,0.0,0.0,0
824,825,1.0,39.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9,0.0,1.0,1.4,6.0,228.9,23.5,8.4,19.0,1.5,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,3.0,1.0,0.7,1.0,0.5,1.0,1.0,0
825,826,0.0,43.0,3.0,1.0,4.0,1.0,0.0,4.0,34.8,10.0,8.7,1.0,15.0,15.3,0.0,0.0,3.2,7.0,321.0,17.0,7.1,14.0,2.4,0.14,0.0,0.05,0.57,0.1,0.0,0.25,0.25,0.0,1.0,15.0,1.0,15.3,1.0,2.0,1.0,1.0,0
826,827,0.0,51.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,0.0,0.0,1.0,3.0,123.8,7.7,5.3,18.0,1.35,0.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,1.5,0.0,1.0,0.57,0.53,0
827,828,0.0,59.0,4.0,1.0,2.0,0.0,1.0,9.0,94.6,17.1,10.5,1.0,32.0,20.7,0.0,0.0,1.0,1.0,20.2,12.6,6.7,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.55,0.11,0.375,1.0,36.5,1.0,20.7,0.0,2.0,1.0,1.0,0
828,829,1.0,53.0,2.0,1.0,1.0,0.0,0.0,2.0,9.6,27.5,4.8,0.0,35.0,6.2,0.0,5.0,1.5,8.5,250.1,14.6,4.6,36.0,2.7,0.32,0.0,0.06,0.28,0.03,0.0,1.0,0.5,0.14,0.0,35.0,1.0,6.2,0.0,2.0,1.0,1.0,0
829,830,1.0,69.0,2.0,0.0,1.0,0.0,1.0,9.0,38.3,16.0,4.2,0.0,3.0,0.9,1.0,3.0,2.0,22.0,546.4,9.0,3.4,78.0,3.6,0.0,0.33,0.1,0.4,0.07,0.22,0.33,0.11,0.13,0.0,3.0,1.0,0.9,0.0,0.0,1.0,1.0,0
830,831,1.0,40.0,5.0,1.5,2.0,0.0,0.0,2.0,41.2,1.5,0.9,0.0,31.0,14.0,0.0,0.0,1.0,4.0,38.3,4.0,2.5,15.0,1.0,1.0,0.0,0.05,1.0,0.155,0.0,0.0,0.0,0.5,1.0,94.0,5.0,45.9,1.0,1.0,0.32,0.3,0
831,832,0.0,40.0,4.0,2.0,4.0,1.0,5.0,9.0,117.8,17.8,13.0,1.0,45.0,44.2,1.0,0.0,1.0,1.0,75.3,17.0,8.3,9.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.66,0.55,1.0,1.0,61.0,2.0,50.1,0.0,0.0,0.73,0.87,0
832,833,1.0,53.0,2.0,1.0,1.0,0.0,1.0,9.0,97.4,28.6,10.8,0.0,2.0,1.6,1.0,3.0,1.3,4.0,108.3,11.9,4.0,20.0,3.7,0.0,0.33,0.8,1.0,0.89,0.0,0.44,0.33,0.0,0.0,2.0,1.0,1.2,1.0,0.0,1.0,1.0,0
833,834,0.0,38.0,5.0,0.0,2.0,0.0,0.0,8.0,14.4,8.2,1.8,0.0,7.0,0.7,1.0,1.0,1.3,11.0,157.55,6.3,1.4,53.0,3.5,0.09,0.0,0.14,0.72,0.13,0.37,0.37,0.37,0.27,0.0,42.0,7.0,9.0,0.0,0.0,0.13,0.07,0
834,835,1.0,51.0,5.0,1.0,2.0,0.0,0.0,2.0,5.8,9.45,2.9,0.0,11.0,3.4,0.0,5.0,1.2,12.0,749.1,7.1,2.4,252.0,4.0,0.0,0.0,0.0,0.16,0.05,0.0,0.5,0.0,0.16,0.0,20.0,2.0,8.2,1.0,0.0,0.55,0.41,0
835,836,0.0,41.0,3.0,0.0,4.0,1.0,0.0,6.0,25.6,19.1,4.2,0.0,10.0,2.3,1.0,0.0,1.6,27.5,333.4,32.1,9.0,26.0,1.35,0.83,0.0,0.09,0.5,0.07,0.33,0.5,0.33,0.115,0.0,13.0,1.0,3.0,0.0,2.0,0.76,1.0,0
836,837,1.0,53.0,2.5,1.0,1.0,0.0,0.0,5.5,37.3,33.6,7.4,1.0,16.0,27.8,0.0,8.0,1.9,16.0,608.1,14.4,6.2,50.0,2.7,0.18,0.0,0.11,0.31,0.06,0.0,0.6,0.2,0.03,1.0,27.0,1.0,27.8,0.0,2.0,1.0,1.0,0
837,838,0.0,37.0,3.0,1.0,3.0,1.0,0.0,4.0,26.4,11.5,6.6,0.0,1.0,0.6,0.0,4.0,1.6,8.0,365.7,12.1,6.5,34.0,3.0,0.5,0.0,0.06,1.0,0.07,0.0,0.5,0.25,0.39,0.0,16.0,2.0,5.8,0.0,0.0,0.06,0.1,0
838,839,1.0,48.0,4.0,1.0,1.0,0.0,1.5,14.0,177.6,22.0,13.55,1.0,35.0,22.8,0.0,0.0,1.4,3.0,111.3,14.1,15.9,12.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14,0.35,0.21,0.625,1.0,35.0,1.0,22.8,1.0,1.0,1.0,1.0,0
